Match_ID,Country,Season,Div,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,Bookie_CS_0_0,CS_0_0,Bookie_CS_1_0,CS_1_0,Bookie_CS_0_1,CS_0_1,Bookie_CS_1_1,CS_1_1,Bookie_CS_2_0,CS_2_0,Bookie_CS_0_2,CS_0_2,Bookie_CS_2_1,CS_2_1,Bookie_CS_1_2,CS_1_2,Bookie_CS_2_2,CS_2_2,Bookie_CS_3_0,CS_3_0,Bookie_CS_0_3,CS_0_3,Bookie_CS_3_1,CS_3_1,Bookie_CS_1_3,CS_1_3,Bookie_CS_3_2,CS_3_2,Bookie_CS_2_3,CS_2_3,Bookie_AH_neg_2_5,AH_Home_neg_2_5,AH_Away_neg_2_5,Bookie_AH_neg_2,AH_Home_neg_2,AH_Away_neg_2,Bookie_AH_neg_1_5,AH_Home_neg_1_5,AH_Away_neg_1_5,Bookie_AH_neg_1,AH_Home_neg_1,AH_Away_neg_1,Bookie_AH_neg_0_5,AH_Home_neg_0_5,AH_Away_neg_0_5,Bookie_AH_pos_0_5,AH_Home_pos_0_5,AH_Away_pos_0_5,Bookie_AH_pos_1,AH_Home_pos_1,AH_Away_pos_1,Bookie_AH_pos_1_5,AH_Home_pos_1_5,AH_Away_pos_1_5,Bookie_AH_pos_2,AH_Home_pos_2,AH_Away_pos_2,Bookie_AH_pos_2_5,AH_Home_pos_2_5,AH_Away_pos_2_5,Bookie_EH_neg_3,EH_Home_neg_3,EH_Draw_neg_3,EH_Away_neg_3,Bookie_EH_neg_2,EH_Home_neg_2,EH_Draw_neg_2,EH_Away_neg_2,Bookie_EH_neg_1,EH_Home_neg_1,EH_Draw_neg_1,EH_Away_neg_1,Bookie_EH_1,EH_Home_1,EH_Draw_1,EH_Away_1,Bookie_EH_2,EH_Home_2,EH_Draw_2,EH_Away_2,Bookie_EH_3,EH_Home_3,EH_Draw_3,EH_Away_3,xG_Home_FT,xG_Away_FT,xGOT_Home_FT,xGOT_Away_FT,xA_Home_FT,xA_Away_FT,xGOT_Faced_Home_FT,xGOT_Faced_Away_FT,Goals_Prevented_Home_FT,Goals_Prevented_Away_FT,Possession_Home_FT,Possession_Away_FT,Passes_Pct_Home_FT,Passes_Pct_Away_FT,Long_Passes_Pct_Home_FT,Long_Passes_Pct_Away_FT,Passes_Final_Third_Pct_Home_FT,Passes_Final_Third_Pct_Away_FT,Through_Passes_Home_FT,Through_Passes_Away_FT,Crosses_Pct_Home_FT,Crosses_Pct_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Shots_Off_Target_Home_FT,Shots_Off_Target_Away_FT,Blocked_Shots_Home_FT,Blocked_Shots_Away_FT,Shots_Inside_Box_Home_FT,Shots_Inside_Box_Away_FT,Shots_Outside_Box_Home_FT,Shots_Outside_Box_Away_FT,Big_Chances_Home_FT,Big_Chances_Away_FT,Hit_Woodwork_Home_FT,Hit_Woodwork_Away_FT,Touches_Box_Home_FT,Touches_Box_Away_FT,Corners_Home_FT,Corners_Away_FT,Free_Kicks_Home_FT,Free_Kicks_Away_FT,Throw_Ins_Home_FT,Throw_Ins_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Red_Cards_Home_FT,Red_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Tackles_Pct_Home_FT,Tackles_Pct_Away_FT,Duels_Won_Home_FT,Duels_Won_Away_FT,Clearances_Home_FT,Clearances_Away_FT,Interceptions_Home_FT,Interceptions_Away_FT,Errors_Shot_Home_FT,Errors_Shot_Away_FT,Errors_Goal_Home_FT,Errors_Goal_Away_FT,xG_Home_HT,xG_Away_HT,xGOT_Home_HT,xGOT_Away_HT,xA_Home_HT,xA_Away_HT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Shots_Off_Target_Home_HT,Shots_Off_Target_Away_HT,Big_Chances_Home_HT,Big_Chances_Away_HT,Corners_Home_HT,Corners_Away_HT,Yellow_Cards_Home_HT,Yellow_Cards_Away_HT,Fouls_Home_HT,Fouls_Away_HT,Offsides_Home_HT,Offsides_Away_HT,Goalkeeper_Saves_Home_HT,Goalkeeper_Saves_Away_HT,xG_Home_2T,xG_Away_2T,xGOT_Home_2T,xGOT_Away_2T,xA_Home_2T,xA_Away_2T,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Shots_Off_Target_Home_2T,Shots_Off_Target_Away_2T,Big_Chances_Home_2T,Big_Chances_Away_2T,Corners_Home_2T,Corners_Away_2T,Yellow_Cards_Home_2T,Yellow_Cards_Away_2T,Red_Cards_Home_2T,Red_Cards_Away_2T,Fouls_Home_2T,Fouls_Away_2T,Offsides_Home_2T,Offsides_Away_2T,Goalkeeper_Saves_Home_2T,Goalkeeper_Saves_Away_2T
4WzuFXLO,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,14/03/2026,11:00,Round 16,Phu Dong Ninh Binh,Cong An Ha Noi,1,2,[87],"[2, 63]",1xBet,3.6,2.3,2.5,1xBet,3.5,3.62,1.97,1xBet,1.32,3.24,1xBet,2.53,1.49,1xBet,5.41,1.13,1xBet,1.02,12.3,1xBet,1.19,4.33,1xBet,1.63,2.2,1xBet,2.48,1.5,1xBet,4.7,1.17,1xBet,1.59,2.28,1xBet,1.79,1.26,1.28,1xBet,15.0,1xBet,13.0,1xBet,9.5,1xBet,7.0,1xBet,19.0,1xBet,11.0,1xBet,12.0,1xBet,8.5,1xBet,12.0,1xBet,34.0,1xBet,17.0,1xBet,23.0,1xBet,15.0,1xBet,26.0,1xBet,21.0,,0.0,0.0,,0.0,0.0,1xBet,6.92,1.1,1xBet,5.82,1.14,,0.0,0.0,,0.0,0.0,1xBet,1.46,2.61,1xBet,1.32,3.39,1xBet,1.12,6.44,1xBet,1.09,7.48,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.45,0.55,,,,,,,,,,,10.0,15.0,4.0,9.0,6.0,6.0,,,,,,,,,,,,,2.0,6.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.57,3.0,7.0,0.0,4.0,3.0,3.0,,,1.0,3.0,,,,,,,,,,,,,,,0.47,0.53,7.0,8.0,4.0,5.0,3.0,3.0,,,1.0,3.0,2.0,2.0,,,,,,,,
KrVoQcUP,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,13/03/2026,12:15,Round 16,Hanoi FC,Song Lam Nghe An,3,0,"[68, 72, 90]",[],1xBet,1.72,2.59,6.97,1xBet,1.37,5.21,6.86,1xBet,1.25,3.75,1xBet,2.31,1.62,1xBet,4.7,1.17,1xBet,1.01,13.7,1xBet,1.18,4.5,1xBet,1.54,2.38,1xBet,2.31,1.57,1xBet,3.98,1.22,1xBet,1.87,1.87,1xBet,1.09,1.14,2.98,1xBet,17.0,1xBet,8.5,1xBet,19.0,1xBet,10.0,1xBet,7.0,1xBet,41.0,1xBet,9.0,1xBet,21.0,1xBet,19.0,1xBet,8.5,1xBet,67.0,1xBet,11.0,1xBet,41.0,1xBet,23.0,1xBet,41.0,1xBet,3.16,1.36,1xBet,2.5,1.49,1xBet,1.95,1.85,1xBet,1.52,2.43,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.59,0.41,,,,,,,,,,,12.0,2.0,8.0,1.0,4.0,1.0,,,,,,,,,,,,,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.36,6.0,0.0,4.0,0.0,2.0,0.0,,,3.0,2.0,,,,,,,,,,,,,,,0.54,0.46,6.0,2.0,4.0,1.0,2.0,1.0,,,4.0,3.0,,,,,,,,,,
hxw02fxJ,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,13/03/2026,11:00,Round 16,Da Nang,Gia Lai,3,3,"[11, 73, 97]","[61, 67, 85]",1xBet,2.46,1.92,5.42,1xBet,1.89,3.14,4.54,1xBet,1.54,2.38,1xBet,3.43,1.29,1xBet,8.54,1.05,1xBet,1.09,6.5,1xBet,1.5,2.5,1xBet,2.48,1.5,1xBet,4.7,1.17,1xBet,8.54,1.05,1xBet,2.28,1.59,1xBet,1.18,1.34,1.86,1xBet,6.5,1xBet,5.0,1xBet,9.5,1xBet,6.0,1xBet,7.0,1xBet,21.0,1xBet,9.5,1xBet,17.0,1xBet,21.0,1xBet,13.0,1xBet,51.0,1xBet,19.0,1xBet,41.0,1xBet,41.0,1xBet,51.0,1xBet,8.15,1.08,1xBet,6.86,1.1,1xBet,3.31,1.33,1xBet,2.62,1.49,,0.0,0.0,,0.0,0.0,1xBet,1.02,9.1,1xBet,1.01,10.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.51,0.49,,,,,,,,,,,5.0,14.0,5.0,9.0,0.0,5.0,,,,,,,,,,,,,5.0,8.0,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.47,2.0,5.0,2.0,2.0,0.0,3.0,,,5.0,4.0,3.0,0.0,,,,,,,,,,,,,0.49,0.51,3.0,9.0,3.0,7.0,0.0,2.0,,,0.0,4.0,2.0,1.0,,,,,,,,
KOvh4G76,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,13/03/2026,11:00,Round 16,Nam Dinh,Thanh Hoa,1,0,[78],[],1xBet,1.63,2.64,8.55,1xBet,1.28,5.92,8.61,1xBet,1.25,3.75,1xBet,2.41,1.57,1xBet,4.7,1.17,1xBet,1.01,13.7,1xBet,1.18,4.5,1xBet,1.54,2.38,1xBet,2.4,1.54,1xBet,3.98,1.22,1xBet,2.11,1.68,1xBet,1.06,1.12,3.52,1xBet,17.0,1xBet,7.5,1xBet,21.0,1xBet,11.0,1xBet,6.0,1xBet,41.0,1xBet,9.5,1xBet,23.0,1xBet,23.0,1xBet,7.5,1xBet,101.0,1xBet,11.0,1xBet,51.0,1xBet,29.0,1xBet,51.0,1xBet,2.7,1.46,1xBet,2.17,1.64,1xBet,1.78,2.04,1xBet,1.38,3.05,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,5.0,0.0,8.0,2.0,,,,,,,,,,,,,6.0,3.0,,,,,,,1.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,1.0,0.0,5.0,0.0,,,4.0,0.0,1.0,1.0,,,,,,,,,,,,,,,7.0,2.0,4.0,0.0,3.0,2.0,,,2.0,3.0,0.0,4.0,1.0,0.0,,,,,,
ERyp6xwf,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,08/03/2026,12:15,Round 15,Hanoi FC,Cong An Ha Noi,2,1,"[27, 74]",[100],1xBet,3.55,2.27,2.57,1xBet,3.25,3.67,2.05,1xBet,1.29,3.4,1xBet,2.48,1.5,1xBet,5.54,1.13,1xBet,1.02,11.7,1xBet,1.19,4.33,1xBet,1.69,2.1,1xBet,2.65,1.45,1xBet,4.7,1.17,1xBet,1.62,2.21,1xBet,1.73,1.26,1.32,1xBet,13.0,1xBet,12.0,1xBet,9.0,1xBet,7.0,1xBet,17.0,1xBet,11.0,1xBet,12.0,1xBet,9.0,1xBet,12.0,1xBet,34.0,1xBet,17.0,1xBet,23.0,1xBet,15.0,1xBet,26.0,1xBet,21.0,,0.0,0.0,1xBet,9.7,1.01,1xBet,6.59,1.11,1xBet,5.51,1.15,,0.0,0.0,,0.0,0.0,1xBet,1.42,2.87,1xBet,1.29,3.6,1xBet,1.1,7.01,1xBet,1.08,8.11,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.45,0.55,,,,,,,,,,,7.0,10.0,4.0,7.0,3.0,3.0,,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.48,3.0,5.0,2.0,4.0,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,0.39,0.61,4.0,5.0,2.0,3.0,2.0,2.0,,,0.0,4.0,,,,,,,,,,
61Yy8b8s,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,08/03/2026,11:00,Round 15,Binh Duong,Viettel,1,3,[9],"[3, 42, 80]",1xBet,4.3,2.18,2.38,1xBet,4.15,3.42,1.86,1xBet,1.36,3.0,1xBet,2.82,1.4,1xBet,6.23,1.1,1xBet,1.03,10.0,1xBet,1.28,3.5,1xBet,1.97,1.83,1xBet,3.13,1.34,1xBet,5.54,1.13,1xBet,1.82,1.93,1xBet,1.89,1.29,1.22,1xBet,10.0,1xBet,12.0,1xBet,7.5,1xBet,6.5,1xBet,21.0,1xBet,8.5,1xBet,13.0,1xBet,8.5,1xBet,13.0,1xBet,41.0,1xBet,15.0,1xBet,29.0,1xBet,15.0,1xBet,34.0,1xBet,23.0,,0.0,0.0,,0.0,0.0,1xBet,7.5,1.03,1xBet,8.37,1.07,,0.0,0.0,,0.0,0.0,1xBet,1.52,2.54,1xBet,1.37,3.13,1xBet,1.14,5.79,1xBet,1.1,6.85,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.52,0.48,,,,,,,,,,,8.0,14.0,6.0,6.0,2.0,8.0,,,,,,,,,,,,,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.53,3.0,8.0,2.0,4.0,1.0,4.0,,,0.0,6.0,,,,,,,,,,,,,,,0.57,0.43,5.0,6.0,4.0,2.0,1.0,4.0,,,2.0,2.0,,,,,,,,,,
AVn6DKpK,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,08/03/2026,11:00,Round 15,PVF-CAND,Nam Dinh,0,1,[],[90],1xBet,6.51,2.3,1.91,1xBet,6.77,4.06,1.48,1xBet,1.36,3.0,1xBet,2.65,1.45,1xBet,5.9,1.11,1xBet,1.02,11.0,1xBet,1.25,3.75,1xBet,1.89,1.91,1xBet,2.97,1.37,1xBet,5.14,1.14,1xBet,2.02,1.74,1xBet,2.55,1.22,1.09,1xBet,11.0,1xBet,17.0,1xBet,6.5,1xBet,8.0,1xBet,34.0,1xBet,6.5,1xBet,21.0,1xBet,8.5,1xBet,19.0,1xBet,67.0,1xBet,9.0,1xBet,51.0,1xBet,12.0,1xBet,51.0,1xBet,26.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1xBet,2.11,1.73,1xBet,1.64,2.17,1xBet,1.33,3.33,1xBet,1.24,4.12,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.3,0.7,,,,,,,,,,,5.0,19.0,2.0,8.0,3.0,11.0,,,,,,,,,,,,,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.65,3.0,9.0,1.0,1.0,2.0,8.0,,,2.0,4.0,,,,,,,,,,,,,,,0.25,0.75,2.0,10.0,1.0,7.0,1.0,3.0,,,0.0,4.0,,,,,,,,,,
rPfKkHhD,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,07/03/2026,11:00,Round 15,Phu Dong Ninh Binh,Da Nang,1,1,[21],[70],1xBet,2.0,2.25,6.0,1xBet,1.55,3.77,6.28,1xBet,1.36,3.0,1xBet,2.65,1.45,1xBet,6.23,1.1,1xBet,1.03,10.0,1xBet,1.25,3.75,1xBet,1.97,1.83,1xBet,3.13,1.34,1xBet,5.54,1.13,1xBet,2.02,1.74,1xBet,1.1,1.25,2.37,1xBet,10.0,1xBet,6.5,1xBet,15.0,1xBet,7.5,1xBet,6.5,1xBet,34.0,1xBet,8.5,1xBet,21.0,1xBet,17.0,1xBet,9.5,1xBet,67.0,1xBet,13.0,1xBet,41.0,1xBet,26.0,1xBet,51.0,1xBet,4.4,1.21,1xBet,3.57,1.3,1xBet,2.32,1.57,1xBet,1.83,1.98,,0.0,0.0,,0.0,0.0,1xBet,1.01,10.5,1xBet,1.01,11.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.51,0.49,,,,,,,,,,,5.0,8.0,3.0,6.0,2.0,2.0,,,,,,,,,,,,,5.0,5.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.4,3.0,5.0,2.0,3.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,0.43,0.57,2.0,3.0,1.0,3.0,1.0,0.0,,,3.0,4.0,1.0,2.0,,,,,,,,
d8dCiwO0,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,07/03/2026,11:00,Round 15,Song Lam Nghe An,Hai Phong,1,0,[48],[],1xBet,3.73,2.09,2.74,1xBet,3.22,3.33,2.18,1xBet,1.42,2.75,1xBet,2.82,1.4,1xBet,6.23,1.1,1xBet,1.03,10.0,1xBet,1.28,3.5,1xBet,1.97,1.83,1xBet,3.13,1.34,1xBet,5.9,1.11,1xBet,1.74,2.02,1xBet,1.65,1.31,1.33,1xBet,10.0,1xBet,10.0,1xBet,7.5,1xBet,6.0,1xBet,15.0,1xBet,10.0,1xBet,12.0,1xBet,9.0,1xBet,13.0,1xBet,34.0,1xBet,19.0,1xBet,23.0,1xBet,17.0,1xBet,34.0,1xBet,26.0,,0.0,0.0,,0.0,0.0,1xBet,7.01,1.1,1xBet,5.81,1.14,,0.0,0.0,,0.0,0.0,1xBet,1.37,3.1,1xBet,1.26,3.92,1xBet,1.08,8.3,1xBet,1.05,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.49,0.51,,,,,,,,,,,10.0,11.0,4.0,7.0,6.0,4.0,,,,,,,,,,,,,2.0,6.0,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.57,6.0,7.0,2.0,5.0,4.0,2.0,,,2.0,4.0,1.0,1.0,,,,,,,,,,,,,0.55,0.45,4.0,4.0,2.0,2.0,2.0,2.0,,,0.0,2.0,3.0,0.0,,,,,,,,
Ofb4gagl,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,07/03/2026,10:00,Round 15,Gia Lai,Ho Chi Minh,0,1,[],[45],1xBet,3.56,1.98,3.07,1xBet,2.99,3.1,2.43,1xBet,1.45,2.63,1xBet,3.17,1.33,1xBet,7.45,1.07,1xBet,1.07,7.5,1xBet,1.42,2.75,1xBet,2.31,1.57,1xBet,4.23,1.2,1xBet,7.82,1.06,1xBet,2.02,1.74,1xBet,1.53,1.34,1.37,1xBet,7.5,1xBet,8.0,1xBet,6.5,1xBet,6.0,1xBet,13.0,1xBet,10.0,1xBet,11.0,1xBet,10.0,1xBet,15.0,1xBet,29.0,1xBet,21.0,1xBet,26.0,1xBet,21.0,1xBet,41.0,1xBet,34.0,,0.0,0.0,,0.0,0.0,1xBet,7.26,1.1,1xBet,5.93,1.13,,0.0,0.0,,0.0,0.0,1xBet,1.28,3.7,1xBet,1.19,4.72,1xBet,1.04,9.66,1xBet,1.02,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,16.0,12.0,7.0,8.0,9.0,4.0,,,,,,,,,,,,,7.0,5.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.57,5.0,9.0,4.0,5.0,1.0,4.0,,,3.0,4.0,1.0,0.0,,,,,,,,,,,,,0.57,0.43,11.0,3.0,3.0,3.0,8.0,0.0,,,4.0,1.0,0.0,3.0,,,,,,,,
IeWWB79F,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,06/03/2026,11:00,Round 15,Thanh Hoa,Hong Linh Ha Tinh,0,1,[],[93],1xBet,4.02,1.84,3.15,1xBet,3.01,2.88,2.37,1xBet,1.53,2.31,1xBet,3.42,1.23,,0.0,0.0,1xBet,1.05,6.4,1xBet,1.43,2.46,1xBet,2.41,1.49,1xBet,4.55,1.13,,0.0,0.0,1xBet,1.99,1.71,1xBet,1.46,1.31,1.3,1xBet,6.4,1xBet,6.0,1xBet,5.5,1xBet,5.0,1xBet,11.0,1xBet,8.5,1xBet,9.0,1xBet,8.0,1xBet,14.0,1xBet,31.0,1xBet,21.0,1xBet,23.0,1xBet,20.0,1xBet,41.0,1xBet,34.0,,0.0,0.0,,0.0,0.0,1xBet,6.8,1.04,1xBet,5.75,1.07,,0.0,0.0,,0.0,0.0,1xBet,1.17,4.05,1xBet,1.1,5.05,1xBet,1.02,10.0,1xBet,1.01,11.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.53,0.47,,,,,,,,,,,8.0,8.0,4.0,7.0,4.0,1.0,,,,,,,,,,,,,2.0,5.0,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.45,3.0,4.0,2.0,4.0,1.0,0.0,,,1.0,3.0,,,,,,,,,,,,,,,0.51,0.49,5.0,4.0,2.0,3.0,3.0,1.0,,,1.0,2.0,3.0,0.0,,,,,,,,
AVSODTv3,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,01/03/2026,12:15,Round 14,Ho Chi Minh,Binh Duong,0,1,[],[69],1xBet,2.23,2.18,4.94,1xBet,1.74,3.65,4.52,1xBet,1.42,2.75,1xBet,2.82,1.4,1xBet,6.84,1.09,1xBet,1.03,10.0,1xBet,1.29,3.4,1xBet,2.01,1.8,1xBet,3.43,1.29,1xBet,6.23,1.1,1xBet,1.93,1.82,1xBet,1.18,1.26,2.03,1xBet,10.0,1xBet,6.5,1xBet,12.0,1xBet,7.0,1xBet,7.5,1xBet,21.0,1xBet,8.5,1xBet,15.0,1xBet,17.0,1xBet,12.0,1xBet,51.0,1xBet,15.0,1xBet,41.0,1xBet,29.0,1xBet,41.0,1xBet,6.15,1.13,1xBet,5.11,1.17,1xBet,2.86,1.43,1xBet,2.26,1.64,,0.0,0.0,,0.0,0.0,1xBet,1.03,9.86,1xBet,1.03,9.4,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.41,0.59,,,,,,,,,,,17.0,4.0,12.0,3.0,5.0,1.0,,,,,,,,,,,,,7.0,5.0,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.49,8.0,1.0,6.0,1.0,2.0,0.0,,,4.0,5.0,1.0,0.0,,,,,,,,,,,,,0.33,0.67,9.0,3.0,6.0,2.0,3.0,1.0,,,3.0,0.0,1.0,3.0,,,,,,,,
IytwjQnd,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,01/03/2026,12:15,Round 14,Viettel,Hanoi FC,1,0,[40],[],1xBet,3.27,2.11,3.02,1xBet,2.79,3.3,2.45,1xBet,1.42,2.75,1xBet,2.82,1.4,1xBet,6.84,1.09,1xBet,1.03,10.0,1xBet,1.28,3.5,1xBet,1.97,1.83,1xBet,3.13,1.34,1xBet,5.9,1.11,1xBet,1.74,2.02,1xBet,1.52,1.31,1.42,1xBet,10.0,1xBet,9.0,1xBet,8.5,1xBet,6.0,1xBet,13.0,1xBet,12.0,1xBet,10.0,1xBet,9.5,1xBet,13.0,1xBet,26.0,1xBet,21.0,1xBet,21.0,1xBet,19.0,1xBet,29.0,1xBet,26.0,1xBet,10.5,1.01,1xBet,9.5,1.02,1xBet,5.56,1.14,1xBet,4.53,1.2,,0.0,0.0,,0.0,0.0,1xBet,1.28,3.72,1xBet,1.2,4.64,1xBet,1.03,8.9,1xBet,1.02,9.9,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.46,0.54,,,,,,,,,,,10.0,12.0,3.0,4.0,7.0,8.0,,,,,,,,,,,,,7.0,10.0,,,,,,,3.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.48,0.52,7.0,6.0,2.0,1.0,5.0,5.0,,,7.0,3.0,,,,,,,,,,,,,,,0.44,0.56,3.0,6.0,1.0,3.0,2.0,3.0,,,0.0,7.0,3.0,1.0,0.0,1.0,,,,,,
